Country,Limiting Magnitude,Coordinates,Longitude_x,Latitude_x,Latitude_y,Longitude_y,Park,Date
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.993, -110.985]",-110.985,31.993000000000002,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,6,"[32.219, -110.82]",-110.82,32.219,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,6,"[32.2714, -110.833]",-110.833,32.2714,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,6,"[32.1132, -111.029]",-111.029,32.1132,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,6,"[32.1581, -111.065]",-111.065,32.1581,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,6,"[32.1295, -111.035]",-111.035,32.1295,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,6,"[32.1652, -111.131]",-111.131,32.1652,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,6,"[32.1436, -111.106]",-111.10600000000001,32.1436,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,6,"[32.3007, -111.037]",-111.037,32.3007,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,6,"[32.1032, -110.801]",-110.801,32.1032,32.2967,-111.167,Saguaro National Park,2010-03-16
United States - Arizona,6,"[32.1841, -110.857]",-110.85700000000001,32.1841,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,6,"[31.993, -110.985]",-110.985,31.993000000000002,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,6,"[32.2809, -110.784]",-110.78399999999999,32.2809,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,6,"[32.1944, -110.835]",-110.835,32.1944,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,6,"[32.1, -111.0]",-111.0,32.1,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,6,"[32.2297, -111.029]",-111.029,32.2297,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,6,"[32.2442, -110.924]",-110.92399999999999,32.2442,32.2967,-111.167,Saguaro National Park,2010-03-14
United States - Arizona,6,"[32.4097, -111.182]",-111.182,32.4097,32.2967,-111.167,Saguaro National Park,2010-03-15
United States - Arizona,6,"[32.2297, -111.029]",-111.029,32.2297,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.2398, -111.019]",-111.01899999999999,32.2398,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.1781, -110.854]",-110.854,32.1781,32.2967,-111.167,Saguaro National Park,2010-03-13
United States - Arizona,6,"[32.194, -110.834]",-110.834,32.194,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.2989, -110.797]",-110.79700000000001,32.2989,32.2967,-111.167,Saguaro National Park,2011-03-29
United States - Arizona,6,"[32.2711, -110.75]",-110.75,32.2711,32.2967,-111.167,Saguaro National Park,2011-03-29
United States - Arizona,6,"[32.3015, -110.902]",-110.902,32.3015,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,6,"[32.3205, -110.898]",-110.898,32.3205,32.2967,-111.167,Saguaro National Park,2011-03-05
United States - Arizona,6,"[32.3196, -110.935]",-110.935,32.3196,32.2967,-111.167,Saguaro National Park,2011-02-28
United States - Arizona,6,"[32.5099, -110.908]",-110.90799999999999,32.5099,32.2967,-111.167,Saguaro National Park,2011-03-23
United States - Arizona,6,"[32.2992, -110.843]",-110.84299999999999,32.2992,32.2967,-111.167,Saguaro National Park,2013-05-06
United States - Arizona,6,"[32.2748, -110.8]",-110.8,32.2748,32.2967,-111.167,Saguaro National Park,2011-03-29
United States - Arizona,6,"[32.3487, -111.057]",-111.057,32.3487,32.2967,-111.167,Saguaro National Park,2011-04-06
United States - Arizona,6,"[32.2694, -111.197]",-111.197,32.2694,32.2967,-111.167,Saguaro National Park,2011-10-21
United States - Arizona,6,"[32.1797, -111.094]",-111.094,32.1797,32.2967,-111.167,Saguaro National Park,2010-03-03
United States - Arizona,6,"[32.1123, -110.796]",-110.796,32.1123,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[32.4174, -110.978]",-110.978,32.4174,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[31.882, -110.938]",-110.93799999999999,31.881999999999998,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[32.2437, -111.039]",-111.039,32.2437,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[32.1144, -110.797]",-110.79700000000001,32.1144,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[31.8875, -110.942]",-110.94200000000001,31.8875,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[32.1136, -110.796]",-110.796,32.1136,32.2967,-111.167,Saguaro National Park,2010-03-04
United States - Arizona,6,"[32.3035, -110.909]",-110.90899999999999,32.3035,32.2967,-111.167,Saguaro National Park,2012-02-15
United States - Arizona,6,"[32.2067, -110.756]",-110.756,32.2067,32.2967,-111.167,Saguaro National Park,2013-03-04
United States - Arizona,6,"[32.2067, -110.756]",-110.756,32.2067,32.2967,-111.167,Saguaro National Park,2013-03-06
United States - Arizona,6,"[32.2447, -111.165]",-111.165,32.2447,32.2967,-111.167,Saguaro National Park,2012-02-18
United States - Arizona,6,"[32.327, -110.919]",-110.919,32.327,32.2967,-111.167,Saguaro National Park,2012-02-20
United States - Arizona,6,"[32.6102, -110.797]",-110.79700000000001,32.6102,32.2967,-111.167,Saguaro National Park,2014-02-17
United States - Arizona,6,"[31.9893, -111.3]",-111.3,31.9893,32.2967,-111.167,Saguaro National Park,2014-02-19
United States - Arizona,6,"[32.4253, -110.909]",-110.90899999999999,32.4253,32.2967,-111.167,Saguaro National Park,2014-05-21
United States - Arizona,6,"[32.4253, -110.909]",-110.90899999999999,32.4253,32.2967,-111.167,Saguaro National Park,2014-05-21
United States - Arizona,6,"[32.4254, -110.909]",-110.90899999999999,32.4254,32.2967,-111.167,Saguaro National Park,2014-05-21
United States - Arizona,6,"[31.9837, -111.301]",-111.301,31.9837,32.2967,-111.167,Saguaro National Park,2014-05-05
United States - Arizona,6,"[32.3728, -111.022]",-111.022,32.3728,32.2967,-111.167,Saguaro National Park,2014-05-21
United States - Arizona,6,"[32.2067, -110.756]",-110.756,32.2067,32.2967,-111.167,Saguaro National Park,2013-04-08
United States - Arizona,6,"[32.1292, -110.831]",-110.831,32.1292,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,6,"[32.1145, -110.791]",-110.791,32.1145,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,6,"[32.1, -111.0]",-111.0,32.1,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,6,"[32.6091, -110.733]",-110.73299999999999,32.6091,32.2967,-111.167,Saguaro National Park,2010-03-11
United States - Arizona,6,"[32.2134, -110.884]",-110.884,32.2134,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.1087, -110.803]",-110.803,32.1087,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.1057, -110.842]",-110.84200000000001,32.1057,32.2967,-111.167,Saguaro National Park,2010-03-12
United States - Arizona,6,"[32.5051, -110.924]",-110.92399999999999,32.5051,32.2967,-111.167,Saguaro National Park,2010-03-10
United States - Arizona,6,"[32.6103, -110.797]",-110.79700000000001,32.6103,32.2967,-111.167,Saguaro National Park,2014-09-23
United States - Arizona,6,"[31.9648, -111.6]",-111.6,31.9648,32.2967,-111.167,Saguaro National Park,2014-09-24
United States - Arizona,6,"[32.2278, -111.145]",-111.145,32.2278,32.2967,-111.167,Saguaro National Park,2014-06-22
United States - Arizona,6,"[31.9648, -111.6]",-111.6,31.9648,32.2967,-111.167,Saguaro National Park,2014-06-24
United States - Arizona,6,"[31.9599, -111.6]",-111.6,31.9599,32.2967,-111.167,Saguaro National Park,2014-06-25
United States - Arizona,6,"[31.9835, -111.301]",-111.301,31.9835,32.2967,-111.167,Saguaro National Park,2014-06-24
United States - Arizona,6,"[32.3725, -111.128]",-111.12799999999999,32.3725,32.2967,-111.167,Saguaro National Park,2014-07-19
United States - Arizona,6,"[32.1069, -111.006]",-111.006,32.1069,32.2967,-111.167,Saguaro National Park,2014-06-19
United States - Arizona,6,"[32.3725, -111.128]",-111.12799999999999,32.3725,32.2967,-111.167,Saguaro National Park,2014-11-13
United States - Arizona,6,"[32.0767, -111.315]",-111.315,32.0767,32.2967,-111.167,Saguaro National Park,2014-11-12
United States - Arizona,6,"[32.0182, -111.296]",-111.296,32.0182,32.2967,-111.167,Saguaro National Park,2014-11-12
United States - Arizona,6,"[31.9839, -111.301]",-111.301,31.9839,32.2967,-111.167,Saguaro National Park,2014-11-12
United States - Arizona,6,"[36.0589, -112.109]",-112.109,36.0589,36.107,-112.113,Grand Canyon National Park,2014-04-23
United States - Arizona,6,"[32.2532, -110.778]",-110.77799999999999,32.2532,32.2967,-111.167,Saguaro National Park,2013-02-09
United States - Arizona,6,"[32.4987, -110.907]",-110.90700000000001,32.4987,32.2967,-111.167,Saguaro National Park,2013-02-09
United States - Arizona,6,"[32.1902, -110.778]",-110.77799999999999,32.1902,32.2967,-111.167,Saguaro National Park,2013-03-05
United States - Arizona,6,"[32.1191, -110.809]",-110.809,32.1191,32.2967,-111.167,Saguaro National Park,2011-02-23
United States - Arizona,6,"[32.0896, -110.804]",-110.804,32.0896,32.2967,-111.167,Saguaro National Park,2011-02-23
United States - Arizona,6,"[32.4351, -111.003]",-111.00299999999999,32.4351,32.2967,-111.167,Saguaro National Park,2011-02-23
United States - Arizona,6,"[32.1533, -110.768]",-110.76799999999999,32.1533,32.2967,-111.167,Saguaro National Park,2012-01-16
United States - Arizona,6,"[32.3838, -111.021]",-111.021,32.3838,32.2967,-111.167,Saguaro National Park,2011-03-01
United States - Arizona,6,"[32.4109, -110.937]",-110.93700000000001,32.4109,32.2967,-111.167,Saguaro National Park,2012-04-15
United States - Arizona,6,"[31.9508, -110.773]",-110.773,31.9508,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.3063, -111.016]",-111.016,32.3063,32.2967,-111.167,Saguaro National Park,2012-03-13
United States - Arizona,6,"[32.2332, -111.173]",-111.17299999999999,32.2332,32.2967,-111.167,Saguaro National Park,2012-04-20
United States - Arizona,6,"[32.4227, -111.047]",-111.04700000000001,32.4227,32.2967,-111.167,Saguaro National Park,2012-03-22
United States - Arizona,6,"[32.4245, -111.063]",-111.06299999999999,32.4245,32.2967,-111.167,Saguaro National Park,2012-03-22
United States - Arizona,6,"[32.2054, -111.126]",-111.126,32.2054,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.2601, -111.208]",-111.208,32.2601,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1238, -111.199]",-111.199,32.1238,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1568, -111.11]",-111.11,32.1568,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1973, -111.112]",-111.11200000000001,32.1973,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.2219, -111.132]",-111.132,32.2219,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.2406, -111.158]",-111.15799999999999,32.2406,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1167, -111.217]",-111.21700000000001,32.1167,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1423, -111.145]",-111.145,32.1423,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.149, -111.128]",-111.12799999999999,32.149,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1562, -111.112]",-111.11200000000001,32.1562,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1652, -111.093]",-111.09299999999999,32.1652,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.2334, -110.947]",-110.947,32.2334,32.2967,-111.167,Saguaro National Park,2014-01-25
United States - Arizona,6,"[32.3328, -110.925]",-110.925,32.3328,32.2967,-111.167,Saguaro National Park,2014-01-01
United States - Arizona,6,"[32.2276, -111.145]",-111.145,32.2276,32.2967,-111.167,Saguaro National Park,2014-06-22
United States - Arizona,6,"[31.9599, -111.6]",-111.6,31.9599,32.2967,-111.167,Saguaro National Park,2014-06-25
United States - Arizona,6,"[32.3725, -111.128]",-111.12799999999999,32.3725,32.2967,-111.167,Saguaro National Park,2014-06-20
United States - Arizona,6,"[32.3725, -111.128]",-111.12799999999999,32.3725,32.2967,-111.167,Saguaro National Park,2014-06-24
United States - Arizona,6,"[32.2416, -111.082]",-111.08200000000001,32.2416,32.2967,-111.167,Saguaro National Park,2014-06-29
United States - Arizona,6,"[32.3726, -111.128]",-111.12799999999999,32.3726,32.2967,-111.167,Saguaro National Park,2014-06-27
United States - Arizona,6,"[36.0586, -112.108]",-112.10799999999999,36.0586,36.107,-112.113,Grand Canyon National Park,2014-07-03
United States - Arizona,6,"[36.0602, -112.107]",-112.10700000000001,36.0602,36.107,-112.113,Grand Canyon National Park,2014-05-26
United States - Arizona,6,"[36.0677, -112.168]",-112.16799999999999,36.0677,36.107,-112.113,Grand Canyon National Park,2014-07-20
United States - Arizona,6,"[32.2416, -111.018]",-111.01799999999999,32.2416,32.2967,-111.167,Saguaro National Park,2014-03-29
United States - Arizona,6,"[31.993, -111.299]",-111.29899999999999,31.993000000000002,32.2967,-111.167,Saguaro National Park,2014-05-05
United States - Arizona,6,"[32.4128, -111.332]",-111.33200000000001,32.4128,32.2967,-111.167,Saguaro National Park,2015-10-01
United States - Arizona,6,"[32.4522, -111.08]",-111.08,32.4522,32.2967,-111.167,Saguaro National Park,2015-10-07
United States - Arizona,6,"[31.9833, -111.301]",-111.301,31.9833,32.2967,-111.167,Saguaro National Park,2015-09-03
United States - Arizona,6,"[36.0601, -112.109]",-112.109,36.0601,36.107,-112.113,Grand Canyon National Park,2015-09-10
United States - Arizona,6,"[32.2446, -111.195]",-111.195,32.2446,32.2967,-111.167,Saguaro National Park,2015-11-06
United States - Arizona,6,"[32.423, -111.02]",-111.02,32.423,32.2967,-111.167,Saguaro National Park,2009-03-29
United States - Arizona,6,"[32.2686, -110.966]",-110.96600000000001,32.2686,32.2967,-111.167,Saguaro National Park,2009-03-29
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[31.9654, -111.598]",-111.598,31.9654,32.2967,-111.167,Saguaro National Park,2009-03-30
United States - Arizona,6,"[32.1996, -110.752]",-110.75200000000001,32.1996,32.2967,-111.167,Saguaro National Park,2017-12-12
United States - Arizona,6,"[32.3167, -111.183]",-111.18299999999999,32.3167,32.2967,-111.167,Saguaro National Park,2007-03-12
United States - Arizona,6,"[32.49, -110.9]",-110.9,32.49,32.2967,-111.167,Saguaro National Park,2007-03-12
United States - Arizona,6,"[32.2491, -110.978]",-110.978,32.2491,32.2967,-111.167,Saguaro National Park,2009-03-18
United States - Arizona,6,"[32.2686, -110.966]",-110.96600000000001,32.2686,32.2967,-111.167,Saguaro National Park,2009-03-21
United States - Arizona,6,"[32.4642, -110.939]",-110.939,32.4642,32.2967,-111.167,Saguaro National Park,2009-03-23
United States - Arizona,6,"[32.2885, -111.045]",-111.045,32.2885,32.2967,-111.167,Saguaro National Park,2009-03-23
United States - Arizona,6,"[32.2478, -111.201]",-111.20100000000001,32.2478,32.2967,-111.167,Saguaro National Park,2009-03-26
United States - Arizona,6,"[32.152, -111.023]",-111.023,32.152,32.2967,-111.167,Saguaro National Park,2009-03-26
United States - Arizona,6,"[32.306, -111.231]",-111.23100000000001,32.306,32.2967,-111.167,Saguaro National Park,2006-03-27
United States - Arizona,6,"[32.258, -111.025]",-111.025,32.258,32.2967,-111.167,Saguaro National Park,2006-03-26
United States - Arizona,6,"[32.3726, -111.128]",-111.12799999999999,32.3726,32.2967,-111.167,Saguaro National Park,2012-01-20
United States - Arizona,6,"[32.2409, -111.159]",-111.15899999999999,32.2409,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.2472, -111.175]",-111.175,32.2472,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.2515, -111.193]",-111.193,32.2515,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.2712, -111.218]",-111.21799999999999,32.2712,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1162, -111.217]",-111.21700000000001,32.1162,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1305, -111.182]",-111.182,32.1305,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1426, -111.144]",-111.14399999999999,32.1426,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1498, -111.127]",-111.12700000000001,32.1498,32.2967,-111.167,Saguaro National Park,2012-03-21
United States - Arizona,6,"[32.1884, -111.097]",-111.09700000000001,32.1884,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.2517, -111.192]",-111.19200000000001,32.2517,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1303, -111.183]",-111.18299999999999,32.1303,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.1367, -111.163]",-111.163,32.1367,32.2967,-111.167,Saguaro National Park,2012-04-17
United States - Arizona,6,"[32.609, -110.733]",-110.73299999999999,32.609,32.2967,-111.167,Saguaro National Park,2017-03-18
